date,Prophet_forecast,NeuralProphet_forecast,Ridge_forecast,LASSO_forecast,GBoosting_forecast,XGBoost_forecast,Ensemble_forecast,Stacking_ml_forecast,Stacking_dl_forecast,Stacking_ml_dl_forecast,RNN_forecast,LSTM_forecast,BidirectionalLSTM_forecast,close
2017-09-21,2966.1722068963963,2960.07568359375,2897.5413226263763,2892.6936243327027,2895.0776015428605,2896.114,2903.3617891758286,2912.7126491397366,2978.180810553156,2912.732261239511,2919.368,2854.2546,2854.8438,2913.25
2017-09-22,2963.437939853196,2957.234619140625,2890.828321487405,2903.97580705966,2895.1314650947975,2888.5947,2885.7287300161697,2878.1319903976546,2974.578069782155,2878.118430145855,2915.0293,2871.4956,2844.846,2877.800048828125
2017-09-25,2963.5203339387754,2953.431884765625,2908.4045088429016,2894.9784728694194,2894.8251685794567,2902.5596,2909.562860207525,2923.9614747835867,2974.601148633464,2923.979345603378,2913.487,2854.8386,2856.3325,2924.43994140625
2017-09-26,2974.6694349609793,2964.370849609375,2912.101479934893,2916.5934353069138,2914.7353188116276,2918.365,2919.6098071107353,2920.923093613324,2980.3043648279468,2920.937187889253,2941.362,2882.8667,2884.7527,2921.25
2017-09-27,2973.557270552663,2961.73046875,2939.932972478262,2926.7662956361055,2929.0271129539633,2926.0513,2930.6406620708485,2935.265320718896,2976.796087282577,2935.275539515665,2933.701,2885.8945,2883.1724,2935.43994140625
2017-09-28,2972.7522508074394,2960.959716796875,2933.249365910707,2933.2665511380937,2929.742277186433,2929.8625,2935.9788480193856,2941.6310750170037,2984.8290412097645,2941.650063555337,2950.764,2888.3843,2881.4185,2942.010009765625
2017-09-29,2970.3437665835168,2958.376708984375,2934.037258640184,2933.839838999691,2932.546043351888,2930.9966,2927.603671371622,2918.968799282821,2986.3321594647564,2918.9594219172673,2949.2002,2902.5203,2875.3772,2918.699951171875
2017-10-02,2971.261961198229,2955.26904296875,2937.101528521284,2929.7496202222287,2935.6053857336324,2928.0122,2939.0354906801094,2947.242762966255,2993.3044281936805,2947.252063183454,2940.6194,2906.1985,2889.6306,2947.469970703125
2017-10-03,2982.6195867097654,2966.412353515625,2944.602418230096,2946.645258560222,2955.959880953654,2952.4856,2953.0326010844237,2950.453342575546,3001.1429789550884,2950.4608339274096,2962.044,2935.2402,2920.7605,2950.639892578125
2017-10-04,2981.6678809855307,2963.96240234375,2956.2450204676616,2949.7246601495885,2952.217675853531,2949.178,2946.5919520489215,2943.9258485679184,3002.319215320297,2943.9203970554295,2951.3137,2931.5635,2921.9604,2943.75
2017-10-05,2980.9673908053906,2963.368408203125,2936.9011589024503,2941.46911651177,2932.481834585386,2932.8755,2930.8248429260316,2925.4938663169746,3009.9368351554754,2925.4806039056366,2955.513,2922.6084,2908.3171,2925.2099609375
2017-10-06,2978.6002362722134,2960.947509765625,2906.9693640648757,2917.688591330092,2911.9941688228055,2910.163,2895.1762982833875,2878.1885177778504,3006.8478062606046,2878.146737201115,2933.861,2922.2395,2883.3,2877.300048828125
2017-10-09,2979.2081919259917,2958.23876953125,2889.269515233253,2892.6884832258793,2904.727744402569,2892.7246,2896.03426260464,2897.2130539559885,3006.1784178289336,2897.2027389491495,2912.568,2884.4766,2877.5134,2897.199951171875
2017-10-10,2990.3077450675564,2969.4853515625,2911.819806299831,2911.3523144904684,2917.7928787614483,2920.5022,2937.1113741070367,2954.2854166812144,3006.150285481984,2954.323173070752,2927.5964,2903.2297,2896.7542,2955.3798828125
2017-10-11,2989.0208725379657,2967.12255859375,2950.0602406332146,2948.713878858479,2944.4940295729252,2948.9814,2948.619866569995,2951.124084008295,3004.398876806974,2951.1308639955864,2939.089,2918.3286,2910.43,2951.25
2017-10-12,2987.9117522464085,2966.599609375,2960.0757278032506,2948.6505426888175,2946.80543388602,2943.5737,2941.7446900333007,2939.4087306796396,3007.551298159494,2939.392350622758,2960.3413,2920.5625,2901.537,2939.0
2017-10-13,2985.068547830115,2964.23291015625,2939.0051186254636,2937.1874077886596,2931.0158722711444,2924.4866,2932.0653662222785,2932.628930973318,3007.548731808084,2932.6220262451097,2946.973,2932.1416,2888.0957,2932.510009765625
2017-10-16,2983.938464536999,2961.579345703125,2931.5299394523568,2937.502005559447,2934.303840086252,2931.4602,2932.8918416052284,2933.1082147214,3009.020837587953,2933.103066687948,2946.5574,2917.6719,2902.7666,2933.0400390625
2017-10-17,2994.3967932693363,2972.80517578125,2943.09959600819,2938.6823076821506,2940.988953937303,2939.7776,2942.924675341106,2947.037912620623,3013.4690770627376,2947.043893665237,2954.2456,2929.6592,2919.869,2947.25
2017-10-18,2992.4622491319096,2970.400634765625,2936.6563017892227,2938.266604337152,2942.3906928661413,2943.4736,2931.7629208220087,2922.5328013334365,3013.3768803300763,2922.518991339368,2942.4707,2922.7192,2921.7876,2922.25
2017-10-19,2990.71508082774,2969.813232421875,2926.2436270719236,2926.4316791368847,2929.285045751714,2925.3188,2922.459280457415,2917.5194590442616,3007.350549102359,2917.5042017368137,2947.3977,2913.6042,2899.5933,2917.25
2017-10-20,2987.259741440178,2967.35888671875,2918.552881874417,2920.2532603975774,2921.032671998213,2924.172,2927.886684017174,2931.996708221594,3007.944868506743,2932.0016518753255,2931.743,2919.808,2880.49,2932.25
2017-10-23,2984.6033962904708,2964.28662109375,2935.4700773709405,2933.8768807393003,2935.121170346234,2940.2466,2942.8421300655787,2948.6675111860764,3010.370283885586,2948.6725742921853,2946.7039,2911.6045,2900.406,2948.8701171875
2017-10-24,2994.7013180069152,2975.31640625,2939.5561767214294,2942.263053288741,2940.782989509476,2934.768,2923.9540165490616,2910.6605844549463,3014.3563831725596,2910.627110637725,2959.6099,2933.2375,2917.2576,2909.89990234375
2017-10-25,2992.4979141037074,2972.685546875,2951.1982326437656,2930.4013144587975,2935.4397715233436,2933.642,2954.0240092297245,2976.1369895520793,3011.853756475621,2976.170397192197,2933.5269,2915.0425,2913.2373,2977.070068359375
2017-10-26,2990.5798340019805,2971.84033203125,2970.2054022257626,2977.2208980427226,2983.9337988010943,2998.93,3005.0231089101803,3012.2573864241117,3014.2156317971912,3012.3110938837513,2973.0488,2941.1,2923.4143,3013.4599609375
2017-10-27,2987.0547379758623,2969.094970703125,3021.8011631723352,3008.109126829227,2992.730198836545,3009.406,3005.5830441926805,3009.1506508502844,3023.7051948782105,3009.1547351579193,2993.6694,2978.0627,2927.9841,3009.080078125
2017-10-30,2984.7757093452783,2964.940185546875,3001.9984148482713,2993.6623649998514,2980.157085782582,2974.306,2968.787656444708,2964.736735939584,3036.620325481929,2964.7006520983177,3009.6428,2971.0454,2951.173,2963.800048828125
2017-10-31,2995.170159856326,2975.536376953125,3009.153120330454,2989.916540842943,3000.655517929286,3014.984,3021.2793937622655,3038.9008344409785,3036.324434793166,3038.9456461926998,3006.194,2967.2605,3013.0923,3040.050048828125
2017-11-01,2993.3275460579703,2972.43408203125,3026.705843996076,3037.1614015664013,3042.7878156872644,3041.5076,3052.206757456521,3063.3297849800733,3049.8582677765985,3063.363309222513,3031.7817,2993.614,2941.287,3064.0
2017-11-02,2991.8170841898536,2971.079345703125,3057.510567312164,3049.3032135489257,3041.3282093628573,3039.5103,3032.042313991339,3022.5709226447993,3065.71018321751,3022.539319257566,3081.7468,3019.427,2981.1414,3021.699951171875
2017-11-03,2988.72634535237,2967.7861328125,3024.5957264361277,3016.946466362456,3017.0539354597436,3020.646,3006.936035932882,2997.1724446507587,3077.0366012571853,2997.137233347234,3059.9329,3018.361,2949.4636,2996.39990234375
2017-11-06,2987.681178525383,2961.760498046875,3007.182868028989,3014.3918232035353,2999.0292174151064,3001.908,3021.801933267234,3036.6376871275,3072.4602831533657,3036.648212491306,3055.8318,3009.5906,2967.9187,3037.080078125
2017-11-07,2998.3820903345004,2971.6591796875,3026.8842285125484,3037.496540629957,3045.5337109185944,3046.827,3035.660845845906,3034.612829653573,3086.7445590420575,3034.6097257773217,3076.8918,3037.4297,2998.0388,3034.590087890625
2017-11-08,2996.7524646424745,2967.82421875,3029.462581152699,3025.638742513516,3017.958551146189,3028.4817,3011.7416355992864,2997.4264252808052,3101.877533422635,2997.3856459699705,3054.64,3019.1853,2992.4238,2996.60009765625
2017-11-09,2995.3382942144904,2965.703125,2991.6524447730867,2998.685957083065,2987.812837774257,2981.437,2982.1240396224744,2976.7649971342685,3098.2722648957156,2976.7305483360783,3049.673,2995.7427,2969.1843,2976.199951171875
2017-11-10,2992.205877618467,2961.61181640625,2981.8820843980466,2994.092130256958,2994.7610792196638,2997.628,3000.902010986562,3006.6229979297677,3091.0963652600917,3006.6263479290255,3022.8562,2999.6816,2938.339,3007.0
2017-11-13,2990.0382431460857,2953.02294921875,2994.6240047332462,3004.1477073724095,3001.600427346113,2987.5447,3001.9780620987112,3006.0901899709093,3092.2614125668388,3006.0780750675003,3041.0667,2990.2073,2960.8823,3006.0
2017-11-14,2999.9943151466473,2962.0205078125,2993.1577396619286,2995.43222311146,2990.392395982652,2975.7668,2964.330123502482,2947.6765649599256,3095.4461837404633,2947.6090919278095,3047.958,2999.4312,2973.3086,2946.300048828125
2017-11-15,2997.4261213617096,2957.26611328125,2991.2233532816012,2973.7398472931213,2984.885605091495,3000.3335,3006.4910919918593,3026.038755723938,3085.440871786422,3026.0645018732857,3009.468,2975.3804,2949.2908,3027.0
2017-11-16,2994.881668515817,2954.2109375,2979.1352882312035,3011.071820346319,3009.34896707892,3005.8274,2997.977944009788,2987.062477649011,3080.099656015296,2987.0516878853928,3042.5427,2993.6672,2960.8152,2986.89990234375
2017-11-17,2990.434140770539,2949.1748046875,3005.315765748336,2989.793080835873,2989.3057841229943,2988.768,2982.4326226254134,2973.5899709166515,3078.1310410567544,2973.5454272137144,3025.3103,2987.7012,2928.8987,2972.699951171875
2017-11-20,2983.3520074105627,2937.73046875,2980.5451494227445,2976.1464148119267,2988.173779281128,2993.5503,2999.8923190283354,3007.5276550295544,3081.831761526269,3007.5358995251854,3023.7512,2964.584,2940.0017,3008.0
2017-11-21,2991.415141534762,2945.783935546875,2986.888737725204,3002.368794983108,2998.136944393736,2991.2239,2982.1472639229146,2970.1314356089865,3071.486409004003,2970.0951109732932,3048.409,3004.226,2966.6736,2969.39990234375
2017-11-22,2986.8700286595886,2940.096923828125,2970.016651756336,2968.458867457111,2957.5335650006255,2944.4258,2942.265530152315,2934.4066603416654,3067.7248662294865,2934.3530443826203,3008.1526,2974.7007,2942.2761,2933.300048828125
2017-11-23,2982.295012993482,2936.1259765625,2927.778532784773,2932.722917505638,2937.803633519297,2939.495,2937.444566811485,2934.1916489610053,3067.9447890084543,2934.171495087408,2995.472,2936.877,2922.2798,2934.10009765625
2017-11-24,2975.795463578888,2930.1953125,2914.4017155557835,2934.5968938331866,2920.493745297558,2914.0364,2915.052843693952,2913.8423875712438,3052.707591891397,2913.812384591106,2972.861,2940.6733,2881.3906,2913.39990234375
2017-11-27,2962.7606637722633,2916.243896484375,2928.297710178644,2926.8151291338017,2933.975399560693,2937.77,2939.5391440465237,2944.7971195784116,3047.402402991098,2944.7838384976335,2969.2214,2914.567,2887.5154,2944.800048828125
2017-11-28,2969.0154809014916,2923.536376953125,2950.820358990648,2943.51663885392,2957.6867325588196,2968.664,2967.900115935012,2972.4592468464866,3041.456996411109,2972.4642633284557,3000.1653,2941.2783,2912.5298,2972.800048828125
2017-11-29,2962.799753948771,2917.1337890625,2967.452772813045,2968.205172752989,2956.838351177112,2957.6707,2956.1204534174785,2951.3445760181016,3036.1415521429917,2951.3195276790357,2992.5117,2952.125,2911.5044,2950.800048828125
2017-11-30,2956.717402866578,2912.49609375,2958.948576997944,2952.585328760392,2946.005559146589,2948.6616,2949.0544618025715,2950.9417558389237,3034.522273245267,2950.9273103257733,2994.8176,2911.3823,2931.5938,2950.699951171875
2017-12-01,2948.895521413469,2905.95263671875,2954.1742620463638,2953.349486535403,2953.9324295458487,2951.9905,2966.178105986379,2975.259636403027,3034.3365366226435,2975.272614571198,2930.6921,2895.1777,2855.5,2975.699951171875
2017-12-04,2933.1517575938974,2890.5205078125,2974.7769504129096,2977.74654354601,2974.0623408831884,2981.9336,2981.2845520612755,2987.6587540960095,3034.4651311346693,2987.6727589825205,2965.5347,2921.2952,2911.5408,2988.0
2017-12-05,2938.9465643227413,2897.44921875,2999.1475918840115,2987.396724720544,2978.4299509894854,2984.4248,2988.8452651743496,2994.9255845947437,3038.515867034569,2994.9286490514046,2992.5671,2950.0496,2939.0637,2995.0
2017-12-06,2932.4906384878063,2890.752197265625,2981.825141872475,2981.7378442372037,2962.4185547175966,2969.5369,2962.261114624821,2957.3232625384244,3039.605587058528,2957.3011812219343,2981.1526,2949.2559,2939.8672,2956.800048828125
2017-12-07,2926.3788387139944,2885.8916015625,2983.8320451083723,2974.464516256042,2982.748727168271,2988.237,2996.018783467103,3009.176944717346,3039.087336791509,3009.2074552022004,2980.2786,2934.9424,2931.068,3010.0
2017-12-08,2918.7241429458427,2879.1982421875,2968.8079743184703,2990.451262498164,2973.986685085146,2965.5688,2964.4920031578613,2959.8211719930905,3049.493744419576,2959.8077387463636,2979.4202,2956.7502,2922.49,2959.5
2017-12-11,2904.4546033797737,2863.76416015625,3000.707854254102,2978.41536290434,2992.4317399512483,2998.0715,3001.4502891471466,3011.582145682054,3052.4148221879673,3011.593610214562,2980.5427,2932.8647,2929.5671,3012.0
2017-12-12,2910.978467893363,2870.842529296875,2982.648638671383,3000.2769147801305,3001.1580137260576,2999.5984,2990.272239551618,2980.6798929483243,3060.4825059841705,2980.674785441272,3002.7703,2968.4595,2956.9817,2980.60009765625
2017-12-13,2905.32109756418,2864.369140625,3010.144044604476,2995.437322083879,2989.864074523552,2992.7817,3002.700282948399,3008.7707016927166,3053.952669277993,3008.7759753659993,2985.4612,2960.7158,2952.7625,3009.0
2017-12-14,2900.04597915251,2859.8056640625,2980.6273334343364,2996.939569903118,2990.4107580860914,2989.763,2983.4425277484584,2977.8673613067817,3065.1354177820513,2977.8631912029837,2996.648,2954.3665,2952.339,2977.800048828125
2017-12-15,2893.2348518697054,2853.48095703125,2983.2534700237993,2981.6645786689187,2983.4483252022296,2983.836,2977.669845813255,2967.388351950983,3065.4160196440935,2967.3683587775186,2976.218,2953.8857,2928.4758,2967.10009765625
2017-12-18,2881.246800186474,2839.559326171875,2963.2514951671365,2971.8730004611484,2961.077161075671,2963.9146,2967.1728399691788,2974.8755001677523,3059.095825248075,2974.8550059157037,2973.9675,2934.405,2930.2695,2975.0
2017-12-19,2888.3647625265635,2847.267578125,2970.323385867472,2977.8656308966674,2965.264461138719,2965.1865,2966.102190908933,2965.221552871297,3057.555129449235,2965.1870024737555,2984.5042,2953.4922,2950.8113,2965.0
2017-12-20,2883.1861609220787,2841.48193359375,2965.4651544358853,2964.348106844875,2959.4932178387417,2956.1208,2957.8850997658956,2958.146513237639,3051.8549508139263,2958.116705046751,2963.0413,2936.9673,2934.487,2958.0
2017-12-21,2878.262292253172,2837.65966796875,2937.1380187511154,2952.750221348164,2953.3137346577105,2952.081,2936.7494456848244,2920.450978610042,3051.2670223616515,2920.3996467691563,2959.4314,2918.437,2923.7966,2919.800048828125
2017-12-22,2871.6680976366006,2832.124755859375,2922.915209565313,2926.160454706515,2920.9012938780206,2920.19,2922.3117577513312,2921.4957016189524,3044.2282157793893,2921.463207968132,2931.9573,2908.788,2883.1333,2921.39990234375
2017-12-25,2859.5423883068047,2820.823974609375,2908.7281836116263,2924.1827925351513,2923.8522727861905,2926.3723,2920.7822959567948,2918.891964160698,3039.680606530949,2918.86272230638,2926.173,2887.194,2887.7576,2918.89990234375
2017-12-26,2866.3858755829956,2829.47314453125,2924.338211801901,2923.3286436202893,2933.4436715046504,2933.0896,2926.3086443339525,2922.483838161279,3032.1991820295407,2922.451105215039,2938.1917,2899.7205,2897.3904,2922.39990234375
2017-12-27,2860.848995797334,2824.654052734375,2918.792691015488,2921.3693373712254,2920.2326807682552,2919.0024,2916.911024889061,2916.4850314496252,3026.0130263189017,2916.4585374863937,2915.4495,2887.8364,2883.809,2916.5
2017-12-28,2855.5084057303047,2821.818603515625,2941.575331872665,2931.1883668665255,2944.3931858942015,2955.404,2964.0407239099404,2979.7998986258153,3022.61584197047,2979.818254379353,2932.9736,2883.3445,2881.0889,2981.0
2017-12-29,2848.468192396538,2817.286376953125,2967.4424774346744,2971.0349609810273,2954.816241931667,2961.7925,2970.5798168850342,2981.459135905956,3028.453523367779,2981.4603616568556,2951.0325,2920.863,2879.7522,2982.0
2018-01-01,2835.158664991554,2809.037109375,2977.5114167617253,2970.168708314492,2954.3427334954044,2957.5881,2945.2170912046086,2937.2287169170395,3029.924380953647,2937.159749216993,2958.517,2885.2207,2870.406,2936.0
2018-01-02,2841.774915465661,2818.702880859375,2953.459445380813,2942.727698806452,2935.2054151226716,2935.8757,2939.427776213822,2944.0036653551447,3025.119439913824,2943.971401890862,2967.3186,2914.9385,2901.5667,2943.800048828125
2018-01-03,2836.151732120158,2814.892578125,2910.5479598959987,2934.2597332363825,2921.4677558772582,2922.8198,2906.974735024667,2892.4728181411074,3020.1914565298866,2892.4266563311558,2934.4265,2902.7432,2896.6157,2891.800048828125
2018-01-04,2830.897415739077,2813.05419921875,2884.887974178763,2893.8325531117466,2902.4591177846996,2891.4888,2876.8350652589825,2860.663955199579,2999.1717469529085,2860.607950498797,2915.4204,2863.4624,2859.0862,2859.800048828125
2018-01-05,2824.144425700389,2809.504150390625,2846.5225266928387,2859.6710409555476,2869.2237316862656,2853.9502,2856.56605127921,2849.8949281313944,2986.8356848005947,2849.8659803457685,2875.31,2838.202,2814.3035,2849.800048828125
2018-01-08,2813.117354635995,2804.07763671875,2849.0543067987833,2859.386906571598,2864.3943963237502,2866.4497,2866.528335571591,2868.0560546036477,2982.1239399322153,2868.0328274486615,2877.429,2820.7852,2819.1936,2868.199951171875
2018-01-09,2821.011378488695,2814.634765625,2866.0220672862924,2871.8271874201946,2870.605680166014,2869.8135,2869.4576093053884,2867.4425478106705,2974.532977115847,2867.4111664854104,2888.6692,2835.7644,2823.1892,2867.300048828125
2018-01-10,2816.1649052287626,2811.687744140625,2878.5150100990463,2868.510969547024,2874.470175183143,2878.5295,2878.634659900331,2881.177060186248,2980.3820096081963,2881.1585312716584,2872.223,2822.719,2818.7778,2881.39990234375
2018-01-11,2811.9440009166137,2810.68310546875,2864.893052152535,2875.9490281383055,2860.0143567317277,2864.48,2858.2893146293613,2854.3408150654627,2986.494606761237,2854.3016989467187,2881.52,2821.8582,2803.087,2854.0
2018-01-12,2806.466732655085,2807.93603515625,2837.721468646182,2849.6426203113015,2841.522947811676,2832.8057,2817.766457326885,2799.186691124488,2972.5124069392564,2799.1189843638426,2850.6497,2811.5117,2769.3137,2798.10009765625
2018-01-15,2800.47364525324,2804.733154296875,2807.7351606193306,2808.6297528426626,2821.4835296078772,2813.9805,2816.820458978596,2816.4481578913096,2952.036834094038,2816.420828707039,2831.3804,2769.5723,2768.903,2816.5
2018-01-16,2810.334447644656,2815.970703125,2800.5812036722036,2816.9783348463334,2825.408309944568,2824.409,2816.974989966116,2808.9639330075775,2937.59348659101,2808.9402321241787,2836.1082,2781.0137,2771.0513,2809.0
2018-01-17,2808.2942698366924,2813.675048828125,2822.4202367026355,2813.9629420538345,2832.709648202441,2836.5872,2830.7924179023175,2828.040349005207,2916.7545707785384,2828.028367383793,2819.592,2766.957,2760.765,2828.300048828125
2018-01-18,2806.906297431697,2813.29443359375,2827.0183366013152,2823.873238319991,2832.3149606089387,2845.3247,2840.223328102088,2843.621998686684,2911.614468253577,2843.617296687844,2841.3293,2768.393,2752.3992,2844.0
2018-01-19,2804.2382479249377,2811.145751953125,2844.691041672443,2840.610711383094,2832.3149606089387,2836.7551,2839.696869550721,2843.0120457148873,2919.1552940116458,2842.993183483829,2842.9485,2787.699,2736.4995,2843.0
2018-01-22,2806.0158530631556,2809.606689453125,2852.682771698817,2845.7705019324417,2848.830740544747,2854.7222,2854.201715890203,2856.9367725855886,2920.3646117850362,2856.920112688996,2852.2195,2781.8726,2764.8208,2856.989990234375
2018-01-23,2818.081545385332,2821.363525390625,2858.610612572592,2854.89060504058,2860.61506437577,2860.7937,2857.738182700658,2854.0673010792225,2924.153043826718,2854.0473842047177,2868.765,2803.0454,2784.8474,2854.0
2018-01-24,2817.97746163361,2819.574462890625,2841.1777913421693,2846.424013683323,2830.7016447914457,2825.0825,2819.9379887142313,2811.746039347152,2918.5356057711365,2811.7027784915067,2844.7021,2793.853,2777.9429,2811.0
2018-01-25,2818.217877279652,2819.690673828125,2805.646667606334,2812.6543376459654,2814.761210689912,2803.0728,2800.0570925332345,2789.6129743222764,2901.3737996614104,2789.572895658696,2832.8691,2768.075,2752.1072,2789.0
2018-01-26,2816.837633036039,2818.0322265625,2790.7374532044273,2796.1439169105033,2811.0796670919117,2811.4534,2813.1081123922395,2812.521381120922,2892.922939219897,2812.522599209009,2808.3884,2758.8862,2716.8562,2813.0
2018-01-29,2820.215028302853,2817.955810546875,2810.8906789076386,2816.774165956742,2829.1547609578115,2831.6665,2831.079488165118,2834.592885318226,2892.348769040317,2834.592128139219,2823.8374,2755.27,2744.8035,2835.0
2018-01-30,2832.026717574709,2830.207763671875,2846.9667934758863,2835.9929279307817,2835.3322141220137,2836.1118,2842.274048034566,2847.9522763371942,2894.7545148454283,2847.938566279001,2852.2214,2781.374,2763.868,2848.0
2018-01-31,2831.280271479047,2828.921875,2844.259458335634,2840.8326649017995,2829.040774895537,2829.0288,2828.146116189468,2828.351374035037,2905.132892046819,2828.3234077482234,2837.388,2757.7705,2797.8052,2828.0
2018-02-01,2830.5063114456234,2829.552490234375,2818.5088069886465,2826.571105842441,2812.241896622953,2804.2253,2802.870625828028,2794.993163955289,2908.100347531337,2794.9371554013424,2853.6074,2735.1655,2724.2634,2794.0
2018-02-02,2827.764543151116,2828.421875,2813.410236749819,2810.1334412475985,2825.764603908524,2827.7546,2832.0249110146383,2838.2367755950677,2904.9042433434424,2838.2466126334893,2838.0894,2748.19,2727.9448,2839.0
2018-02-05,2825.3395431949166,2824.1640625,2822.9756261979915,2834.2526901428687,2834.5413452806956,2838.0845,2839.024265581522,2839.7404291373414,2904.872220446926,2839.7349030515456,2861.228,2749.1997,2763.2026,2840.0
2018-02-06,2834.799414441604,2834.864501953125,2851.238850101755,2841.3416421611987,2829.206349133797,2831.8538,2829.795134683045,2829.588889284628,2896.0172231944207,2829.5510619559313,2884.1016,2772.8022,2770.2058,2829.0
2018-02-07,2831.582820278876,2832.04736328125,2841.2060480831447,2831.1835726827157,2832.208665567341,2834.5032,2841.511569558895,2846.8451928775116,2892.4814390797037,2846.8368706600304,2866.8918,2766.761,2771.9175,2847.0
2018-02-08,2828.280005234958,2831.167236328125,2854.389010487063,2852.5997435003933,2858.940092525152,2861.4412,2871.3271205049336,2882.3476470317064,2904.0106482189794,2882.358818347045,2889.9192,2774.2686,2770.4207,2883.0
2018-02-09,2823.011981486337,2828.54638671875,2889.558140376984,2882.82427132275,2879.370859925522,2884.2817,2894.3999419345255,2903.26627945475,2913.8715251954823,2903.2774468853736,2895.9568,2799.4893,2771.183,2903.820068359375
2018-02-12,2813.6325887319945,2825.795166015625,2904.4092836986397,2894.9302859194663,2884.1481454995346,2883.15,2887.452000383206,2891.3847314960412,2924.8477584857465,2891.35858941246,2924.0437,2805.0024,2811.1135,2891.0
2018-02-13,2821.1741677412615,2837.22607421875,2910.3539450908065,2898.8711126107464,2885.49317223152,2889.4653,2896.0945682033544,2904.1250614303117,2931.599247836483,2904.106668689005,2939.7356,2832.6877,2823.3884,2904.0
2018-02-14,2816.324798127409,2835.15283203125,2885.9934250003976,2897.225908042263,2899.4675630069923,2893.5261,2881.822053592011,2868.6004969961105,2932.1495114315285,2868.567991612179,2920.0513,2832.2993,2830.5154,2868.0
2018-02-15,2811.7173931461407,2835.027099609375,2868.9502423644185,2869.4119713195555,2869.7448601965248,2866.5247,2861.032073903192,2854.569268327101,2930.5172007585356,2854.5339533119704,2916.1155,2806.1575,2809.3032,2854.0
2018-02-16,2805.508394005403,2833.167724609375,2838.6659950152543,2852.180323830348,2873.7396652443126,2858.2415,2849.2689717972694,2834.305267241958,2931.4589837927465,2834.2782956875185,2885.4485,2798.4707,2781.5195,2834.0
2018-02-19,2795.7176421097433,2832.710205078125,2832.591664103378,2841.3182621741757,2840.883985623208,2841.3767,2836.49866893288,2833.6164775711522,2927.919631563646,2833.582227249238,2884.4636,2779.086,2792.8718,2833.239990234375
2018-02-20,2803.957671340237,2844.895263671875,2844.089667588384,2844.2767655619923,2853.2938831641286,2854.976,2857.33977286391,2858.796235321859,2924.618021957439,2858.7841965937196,2892.1812,2790.928,2793.5803,2859.0
2018-02-21,2800.2171941519887,2843.563720703125,2862.756813378569,2860.6502646634153,2863.2152918546312,2864.5906,2870.7343179150243,2875.6151023606017,2935.623848566406,2875.611010289092,2884.2546,2791.1204,2800.0847,2876.0
2018-02-22,2797.1109522969264,2844.162353515625,2869.815010187184,2871.935590643986,2862.820604261129,2864.124,2862.611472513927,2858.3824960384827,2944.4306074296874,2858.3491991116334,2904.5752,2792.627,2790.3894,2858.0
2018-02-23,2792.768534531091,2843.005859375,2858.3564836036658,2858.5826573086433,2850.829398455365,2845.8147,2844.584778930949,2841.4326649245572,2945.341124277612,2841.3956554146953,2884.707,2794.7205,2773.147,2841.0
2018-02-26,2790.3855476805807,2844.47802734375,2838.974423728151,2844.346332393054,2845.6984041792894,2839.443,2841.1396934639133,2839.2466142808703,2942.036894598349,2839.215048830042,2884.148,2776.7864,2789.7634,2839.0
2018-02-27,2801.536998315592,2857.231201171875,2848.643285027635,2849.2139225350384,2852.2220274827782,2850.8118,2856.673641816157,2858.7599793970335,2933.9126784543796,2858.7481218858925,2889.8252,2790.294,2793.5234,2859.0
2018-02-28,2800.83639574734,2856.4228515625,2858.5558407667572,2856.0529609086566,2856.6242652293386,2859.471,2861.89564125576,2864.735311179983,2924.8779162234005,2864.729607781343,2877.7307,2764.651,2822.3774,2865.0
2018-03-01,2800.8380426459566,2857.4951171875,2872.3934606151665,2865.390793737227,2862.820604261129,2864.124,2873.6688828772767,2878.8345846226603,2924.5651206769867,2878.8249316566694,2883.1973,2797.563,2765.074,2879.0
2018-03-02,2799.609678080258,2856.7587890625,2873.0883818177786,2873.00118672277,2864.8477326786115,2866.0535,2864.8296998287874,2866.1223236270453,2928.3738638888817,2866.104296837185,2896.1262,2836.8867,2779.0623,2866.0
2018-03-05,2805.994176830288,2859.135009765625,2867.1693304441187,2864.858318555474,2864.8233586258675,2865.5942,2859.284691997953,2854.477155399882,2933.334104193922,2854.442261629482,2901.0154,2828.327,2802.5535,2854.0
2018-03-06,2819.6839802475242,2872.060791015625,2858.538227603448,2858.408688530495,2867.1930801614985,2863.1082,2859.3189186464024,2853.1195864002134,2935.3837822903,2853.0971031846393,2899.6882,2834.7551,2803.4705,2853.0
2018-03-07,2821.243202413067,2871.3564453125,2857.3007358843543,2858.356408110382,2865.5402896929263,2860.6562,2864.1725598117782,2865.567396947207,2933.5415114824314,2865.5672012977125,2875.8457,2822.9302,2800.765,2866.0
2018-03-08,2823.1823931001454,2872.463134765625,2865.036471824847,2867.5747369157607,2866.173835219453,2866.8484,2870.8699206448864,2874.663809127005,2928.592842935911,2874.662076868622,2894.7573,2823.0854,2794.2227,2875.0
2018-03-09,2823.5321855340126,2871.690185546875,2872.343882337047,2871.21372230367,2866.173835219453,2866.0288,2865.7477010040525,2865.0787393017226,2930.2099957357245,2865.061666928352,2892.363,2833.9187,2780.341,2865.0
2018-03-12,2832.2364270455723,2873.527587890625,2862.3686238653777,2862.435716791391,2859.7167384025356,2860.649,2853.345340539582,2848.5534728893695,2934.150201120925,2848.515181790914,2900.0254,2827.109,2801.2607,2848.0
