date,close
2016-10-02,2898.066650390625
2016-10-03,2932.75
2016-10-04,2878.10009765625
2016-10-05,2930.0
2016-10-06,2903.199951171875
2016-10-07,2844.800048828125
2016-10-08,2859.4667154947915
2016-10-09,2874.1333821614585
2016-10-10,2888.800048828125
2016-10-11,2920.179931640625
2016-10-12,2877.39990234375
2016-10-13,2852.39990234375
2016-10-14,2883.39990234375
2016-10-15,2894.583251953125
2016-10-16,2905.7666015625
2016-10-17,2916.949951171875
2016-10-18,2904.0
2016-10-19,2914.89990234375
2016-10-20,2925.0
2016-10-21,2882.199951171875
2016-10-22,2900.2066243489585
2016-10-23,2918.2132975260415
2016-10-24,2936.219970703125
2016-10-25,2935.090087890625
2016-10-26,2968.989990234375
2016-10-27,2958.010009765625
2016-10-28,2895.5
2016-10-29,2909.7333170572915
2016-10-30,2923.9666341145835
2016-10-31,2938.199951171875
2016-11-01,3021.25
2016-11-02,3069.25
2016-11-03,3071.25
2016-11-04,3017.300048828125
2016-11-05,3032.7666829427085
2016-11-06,3048.2333170572915
2016-11-07,3063.699951171875
2016-11-08,3001.39990234375
2016-11-09,2998.14990234375
2016-11-10,2960.699951171875
2016-11-11,3076.199951171875
2016-11-12,3089.5499674479165
2016-11-13,3102.8999837239585
2016-11-14,3116.25
2016-11-15,3120.25
2016-11-16,3074.2900390625
2016-11-17,3116.60009765625
2016-11-18,3180.25
2016-11-19,3165.2000325520835
2016-11-20,3150.1500651041665
2016-11-21,3135.10009765625
2016-11-22,3150.75
2016-11-23,3171.25
2016-11-24,3128.10009765625
2016-11-25,3120.199951171875
2016-11-26,3122.8333333333335
2016-11-27,3125.4667154947915
2016-11-28,3128.10009765625
2016-11-29,3088.699951171875
2016-11-30,3072.75
2016-12-01,3015.699951171875
2016-12-02,3021.699951171875
2016-12-03,3021.066650390625
2016-12-04,3020.433349609375
2016-12-05,3019.800048828125
2016-12-06,2995.39990234375
2016-12-07,2946.199951171875
2016-12-08,3001.75
2016-12-09,2960.89990234375
2016-12-10,2970.2666015625
2016-12-11,2979.63330078125
2016-12-12,2989.0
2016-12-13,2984.75
2016-12-14,2955.39990234375
2016-12-15,2914.300048828125
2016-12-16,3004.75
2016-12-17,2992.566650390625
2016-12-18,2980.38330078125
2016-12-19,2968.199951171875
2016-12-20,2955.39990234375
2016-12-21,2994.25
2016-12-22,2950.5
2016-12-23,2949.800048828125
2016-12-24,2949.2666829427085
2016-12-25,2948.7333170572915
2016-12-26,2948.199951171875
2016-12-27,2949.800048828125
2016-12-28,2947.89990234375
2016-12-29,2993.72998046875
2016-12-30,2964.699951171875
2016-12-31,2962.1666666666665
2017-01-01,2959.6333821614585
2017-01-02,2957.10009765625
2017-01-03,2950.699951171875
2017-01-04,2916.199951171875
2017-01-05,2891.10009765625
2017-01-06,2897.89990234375
2017-01-07,2887.1665852864585
2017-01-08,2876.4332682291665
2017-01-09,2865.699951171875
2017-01-10,2887.39990234375
2017-01-11,2888.800048828125
2017-01-12,2931.39990234375
2017-01-13,2877.89990234375
2017-01-14,2883.6665852864585
2017-01-15,2889.4332682291665
2017-01-16,2895.199951171875
2017-01-17,2895.89990234375
2017-01-18,2886.5
2017-01-19,2942.75
2017-01-20,2919.75
2017-01-21,2921.0833333333335
2017-01-22,2922.4166666666665
2017-01-23,2923.75
2017-01-24,2925.25
2017-01-25,2919.25
2017-01-26,2893.0
2017-01-27,2929.64990234375
2017-01-28,2928.9932454427085
2017-01-29,2928.3365885416665
2017-01-30,2927.679931640625
2017-01-31,2915.0
2017-02-01,2904.25
2017-02-02,2873.5
2017-02-03,2815.300048828125
2017-02-04,2827.4500325520835
2017-02-05,2839.6000162760415
2017-02-06,2851.75
2017-02-07,2843.75
2017-02-08,2876.280029296875
2017-02-09,2858.10009765625
2017-02-10,2851.419921875
2017-02-11,2859.7799479166665
2017-02-12,2868.1399739583335
2017-02-13,2876.5
2017-02-14,2870.780029296875
2017-02-15,2873.300048828125
2017-02-16,2813.10009765625
2017-02-17,2884.75
2017-02-18,2870.7666829427085
2017-02-19,2856.7833658854165
2017-02-20,2842.800048828125
2017-02-21,2897.280029296875
2017-02-22,2889.5
2017-02-23,2867.97998046875
2017-02-24,2887.75
2017-02-25,2888.5833333333335
2017-02-26,2889.4166666666665
2017-02-27,2890.25
2017-02-28,2918.10009765625
2017-03-01,2928.830078125
2017-03-02,2976.199951171875
2017-03-03,2974.25
2017-03-04,2972.5733235677085
2017-03-05,2970.8966471354165
2017-03-06,2969.219970703125
2017-03-07,2951.929931640625
2017-03-08,2914.699951171875
2017-03-09,2996.39990234375
2017-03-10,2979.0
2017-03-11,2980.1000162760415
2017-03-12,2981.2000325520835
2017-03-13,2982.300048828125
2017-03-14,2992.780029296875
2017-03-15,2964.280029296875
2017-03-16,2910.800048828125
2017-03-17,2875.5
2017-03-18,2887.4099934895835
2017-03-19,2899.3199869791665
2017-03-20,2911.22998046875
2017-03-21,2914.1201171875
2017-03-22,2917.699951171875
2017-03-23,2916.949951171875
2017-03-24,2874.60009765625
2017-03-25,2886.3167317708335
2017-03-26,2898.0333658854165
2017-03-27,2909.75
2017-03-28,2905.679931640625
2017-03-29,2877.5
2017-03-30,2884.830078125
2017-03-31,2846.89990234375
2017-04-01,2854.3932291666665
2017-04-02,2861.8865559895835
2017-04-03,2869.3798828125
2017-04-04,2864.489990234375
2017-04-05,2857.919921875
2017-04-06,2853.8798828125
2017-04-07,2860.389892578125
2017-04-08,2860.5665690104165
2017-04-09,2860.7432454427085
2017-04-10,2860.919921875
2017-04-11,2875.0
2017-04-12,2870.429931640625
2017-04-13,2867.6201171875
2017-04-14,2830.5
2017-04-15,2837.046630859375
2017-04-16,2843.59326171875
2017-04-17,2850.139892578125
2017-04-18,2839.25
2017-04-19,2867.25
2017-04-20,2849.469970703125
2017-04-21,2796.699951171875
2017-04-22,2821.13330078125
2017-04-23,2845.566650390625
2017-04-24,2870.0
2017-04-25,2897.449951171875
2017-04-26,2850.199951171875
2017-04-27,2939.0
2017-04-28,2940.139892578125
2017-04-29,2940.0099283854165
2017-04-30,2939.8799641927085
2017-05-01,2939.75
2017-05-02,2938.25
2017-05-03,2928.2900390625
2017-05-04,2928.75
2017-05-05,2926.199951171875
2017-05-06,2937.5499674479165
2017-05-07,2948.8999837239585
2017-05-08,2960.25
2017-05-09,2976.75
2017-05-10,2940.25
2017-05-11,2924.949951171875
2017-05-12,2918.919921875
2017-05-13,2910.6499837239585
2017-05-14,2902.3800455729165
2017-05-15,2894.110107421875
2017-05-16,2824.39990234375
2017-05-17,2821.5
2017-05-18,2923.5400390625
2017-05-19,2869.0
2017-05-20,2880.7333170572915
2017-05-21,2892.4666341145835
2017-05-22,2904.199951171875
2017-05-23,2905.39990234375
2017-05-24,2904.2900390625
2017-05-25,2916.75
2017-05-26,2884.699951171875
2017-05-27,2880.2999674479165
2017-05-28,2875.8999837239585
2017-05-29,2871.5
2017-05-30,2917.25
2017-05-31,2916.0
2017-06-01,2891.10009765625
2017-06-02,2832.10009765625
2017-06-03,2854.1500651041665
2017-06-04,2876.2000325520835
2017-06-05,2898.25
2017-06-06,2893.580078125
2017-06-07,2913.780029296875
2017-06-08,2917.030029296875
2017-06-09,2913.75
2017-06-10,2919.1133626302085
2017-06-11,2924.4767252604165
2017-06-12,2929.840087890625
2017-06-13,2928.25
2017-06-14,2934.0
2017-06-15,2951.169921875
2017-06-16,2972.75
2017-06-17,2973.3866373697915
2017-06-18,2974.0232747395835
2017-06-19,2974.659912109375
2017-06-20,3029.659912109375
2017-06-21,2982.39990234375
2017-06-22,3024.949951171875
2017-06-23,3019.6298828125
2017-06-24,3019.53662109375
2017-06-25,3019.443359375
2017-06-26,3019.35009765625
2017-06-27,3026.719970703125
2017-06-28,3018.919921875
2017-06-29,3044.39990234375
2017-06-30,3042.280029296875
2017-07-01,3043.0467122395835
2017-07-02,3043.8133951822915
2017-07-03,3044.580078125
2017-07-04,3045.27001953125
2017-07-05,3082.25
2017-07-06,3094.25
2017-07-07,3088.080078125
2017-07-08,3079.146728515625
2017-07-09,3070.21337890625
2017-07-10,3061.280029296875
2017-07-11,3074.0400390625
2017-07-12,3045.25
2017-07-13,3042.889892578125
2017-07-14,3017.25
2017-07-15,3021.25
2017-07-16,3025.25
2017-07-17,3029.25
2017-07-18,3011.429931640625
2017-07-19,3003.0
2017-07-20,2997.510009765625
2017-07-21,2954.89990234375
2017-07-22,2979.0399576822915
2017-07-23,3003.1800130208335
2017-07-24,3027.320068359375
2017-07-25,3028.35009765625
2017-07-26,3015.639892578125
2017-07-27,3010.85009765625
2017-07-28,2998.699951171875
2017-07-29,2993.5499674479165
2017-07-30,2988.3999837239585
2017-07-31,2983.25
2017-08-01,2967.260009765625
2017-08-02,2960.1201171875
2017-08-03,2955.219970703125
2017-08-04,2935.89990234375
2017-08-05,2950.8899739583335
2017-08-06,2965.8800455729165
2017-08-07,2980.8701171875
2017-08-08,2995.5
2017-08-09,2948.89990234375
2017-08-10,2994.280029296875
2017-08-11,2941.300048828125
2017-08-12,2949.6000162760415
2017-08-13,2957.8999837239585
2017-08-14,2966.199951171875
2017-08-15,2927.5
2017-08-16,2967.070068359375
2017-08-17,2919.300048828125
2017-08-18,2988.0400390625
2017-08-19,2987.1100260416665
2017-08-20,2986.1800130208335
2017-08-21,2985.25
2017-08-22,2983.949951171875
2017-08-23,2979.25
2017-08-24,2960.090087890625
2017-08-25,2922.5
2017-08-26,2930.1666666666665
2017-08-27,2937.8333333333335
2017-08-28,2945.5
2017-08-29,2932.75
2017-08-30,2951.75
2017-08-31,2948.679931640625
2017-09-01,2917.60009765625
2017-09-02,2909.5333658854165
2017-09-03,2901.4666341145835
2017-09-04,2893.39990234375
2017-09-05,2926.699951171875
2017-09-06,2911.949951171875
2017-09-07,2904.699951171875
2017-09-08,2904.090087890625
2017-09-09,2909.81005859375
2017-09-10,2915.530029296875
2017-09-11,2921.25
2017-09-12,2904.919921875
2017-09-13,2909.5
2017-09-14,2897.72998046875
2017-09-15,2857.89990234375
2017-09-16,2874.2166341145835
2017-09-17,2890.5333658854165
2017-09-18,2906.85009765625
2017-09-19,2900.18994140625
2017-09-20,2888.929931640625
2017-09-21,2913.25
2017-09-22,2877.800048828125
2017-09-23,2893.3466796875
2017-09-24,2908.893310546875
2017-09-25,2924.43994140625
2017-09-26,2921.25
2017-09-27,2935.43994140625
2017-09-28,2942.010009765625
2017-09-29,2918.699951171875
2017-09-30,2928.2899576822915
2017-10-01,2937.8799641927085
2017-10-02,2947.469970703125
2017-10-03,2950.639892578125
2017-10-04,2943.75
2017-10-05,2925.2099609375
2017-10-06,2877.300048828125
2017-10-07,2883.933349609375
2017-10-08,2890.566650390625
2017-10-09,2897.199951171875
2017-10-10,2955.3798828125
2017-10-11,2951.25
2017-10-12,2939.0
2017-10-13,2932.510009765625
2017-10-14,2932.6866861979165
2017-10-15,2932.8633626302085
2017-10-16,2933.0400390625
2017-10-17,2947.25
2017-10-18,2922.25
2017-10-19,2917.25
2017-10-20,2932.25
2017-10-21,2937.7900390625
2017-10-22,2943.330078125
2017-10-23,2948.8701171875
2017-10-24,2909.89990234375
2017-10-25,2977.070068359375
2017-10-26,3013.4599609375
2017-10-27,3009.080078125
2017-10-28,2993.9867350260415
2017-10-29,2978.8933919270835
2017-10-30,2963.800048828125
2017-10-31,3040.050048828125
2017-11-01,3064.0
2017-11-02,3021.699951171875
2017-11-03,2996.39990234375
2017-11-04,3009.9599609375
2017-11-05,3023.52001953125
2017-11-06,3037.080078125
2017-11-07,3034.590087890625
2017-11-08,2996.60009765625
2017-11-09,2976.199951171875
2017-11-10,3007.0
2017-11-11,3006.6666666666665
2017-11-12,3006.3333333333335
2017-11-13,3006.0
2017-11-14,2946.300048828125
2017-11-15,3027.0
2017-11-16,2986.89990234375
2017-11-17,2972.699951171875
2017-11-18,2984.4666341145835
2017-11-19,2996.2333170572915
2017-11-20,3008.0
2017-11-21,2969.39990234375
2017-11-22,2933.300048828125
2017-11-23,2934.10009765625
2017-11-24,2913.39990234375
2017-11-25,2923.8666178385415
2017-11-26,2934.3333333333335
2017-11-27,2944.800048828125
2017-11-28,2972.800048828125
2017-11-29,2950.800048828125
2017-11-30,2950.699951171875
2017-12-01,2975.699951171875
2017-12-02,2979.7999674479165
2017-12-03,2983.8999837239585
2017-12-04,2988.0
2017-12-05,2995.0
2017-12-06,2956.800048828125
2017-12-07,3010.0
2017-12-08,2959.5
2017-12-09,2977.0
2017-12-10,2994.5
2017-12-11,3012.0
2017-12-12,2980.60009765625
2017-12-13,3009.0
2017-12-14,2977.800048828125
2017-12-15,2967.10009765625
2017-12-16,2969.7333984375
2017-12-17,2972.36669921875
2017-12-18,2975.0
2017-12-19,2965.0
2017-12-20,2958.0
2017-12-21,2919.800048828125
2017-12-22,2921.39990234375
2017-12-23,2920.5665690104165
2017-12-24,2919.7332356770835
2017-12-25,2918.89990234375
2017-12-26,2922.39990234375
2017-12-27,2916.5
2017-12-28,2981.0
2017-12-29,2982.0
2017-12-30,2966.6666666666665
2017-12-31,2951.3333333333335
2018-01-01,2936.0
2018-01-02,2943.800048828125
2018-01-03,2891.800048828125
2018-01-04,2859.800048828125
2018-01-05,2849.800048828125
2018-01-06,2855.933349609375
2018-01-07,2862.066650390625
2018-01-08,2868.199951171875
2018-01-09,2867.300048828125
2018-01-10,2881.39990234375
2018-01-11,2854.0
2018-01-12,2798.10009765625
2018-01-13,2804.2333984375
2018-01-14,2810.36669921875
2018-01-15,2816.5
2018-01-16,2809.0
2018-01-17,2828.300048828125
2018-01-18,2844.0
2018-01-19,2843.0
2018-01-20,2847.663330078125
2018-01-21,2852.32666015625
2018-01-22,2856.989990234375
2018-01-23,2854.0
2018-01-24,2811.0
2018-01-25,2789.0
2018-01-26,2813.0
2018-01-27,2820.3333333333335
2018-01-28,2827.6666666666665
2018-01-29,2835.0
2018-01-30,2848.0
2018-01-31,2828.0
2018-02-01,2794.0
2018-02-02,2839.0
2018-02-03,2839.3333333333335
2018-02-04,2839.6666666666665
2018-02-05,2840.0
2018-02-06,2829.0
2018-02-07,2847.0
2018-02-08,2883.0
2018-02-09,2903.820068359375
2018-02-10,2899.5467122395835
2018-02-11,2895.2733561197915
2018-02-12,2891.0
2018-02-13,2904.0
2018-02-14,2868.0
2018-02-15,2854.0
2018-02-16,2834.0
2018-02-17,2833.7466634114585
2018-02-18,2833.4933268229165
2018-02-19,2833.239990234375
2018-02-20,2859.0
2018-02-21,2876.0
2018-02-22,2858.0
2018-02-23,2841.0
2018-02-24,2840.3333333333335
2018-02-25,2839.6666666666665
2018-02-26,2839.0
2018-02-27,2859.0
2018-02-28,2865.0
2018-03-01,2879.0
2018-03-02,2866.0
2018-03-03,2862.0
2018-03-04,2858.0
2018-03-05,2854.0
2018-03-06,2853.0
2018-03-07,2866.0
2018-03-08,2875.0
2018-03-09,2865.0
2018-03-10,2859.3333333333335
2018-03-11,2853.6666666666665
2018-03-12,2848.0
2018-03-13,2852.0
2018-03-14,2842.0
2018-03-15,2844.0
2018-03-16,2854.0
2018-03-17,2855.3333333333335
2018-03-18,2856.6666666666665
2018-03-19,2858.0
2018-03-20,2867.0
2018-03-21,2853.0
2018-03-22,2859.0
2018-03-23,2842.0
2018-03-24,2828.0
2018-03-25,2814.0
2018-03-26,2800.0
2018-03-27,2783.0
2018-03-28,2791.0
2018-03-29,2793.0
2018-03-30,2789.0
2018-03-31,2791.3766276041665
2018-04-01,2793.7532552083335
2018-04-02,2796.1298828125
2018-04-03,2775.389892578125
2018-04-04,2775.389892578125
2018-04-05,2792.0
2018-04-06,2788.0
2018-04-07,2789.3333333333335
2018-04-08,2790.6666666666665
2018-04-09,2792.0
2018-04-10,2741.199951171875
2018-04-11,2770.0
2018-04-12,2718.0
2018-04-13,2706.0
2018-04-14,2706.6666666666665
2018-04-15,2707.3333333333335
2018-04-16,2708.0
2018-04-17,2726.0
2018-04-18,2725.0
2018-04-19,2706.0
2018-04-20,2735.0
2018-04-21,2717.13330078125
2018-04-22,2699.2666015625
2018-04-23,2681.39990234375
2018-04-24,2814.0
2018-04-25,2782.0
2018-04-26,2813.0
2018-04-27,2816.0
2018-04-28,2811.3333333333335
2018-04-29,2806.6666666666665
2018-04-30,2802.0
2018-05-01,2808.5
2018-05-02,2803.0
2018-05-03,2831.0
2018-05-04,2857.0
2018-05-05,2842.9666341145835
2018-05-06,2828.9332682291665
2018-05-07,2814.89990234375
2018-05-08,2814.0
2018-05-09,2871.0
2018-05-10,2855.550048828125
2018-05-11,2823.0
2018-05-12,2808.5333658854165
2018-05-13,2794.0667317708335
2018-05-14,2779.60009765625
2018-05-15,2835.570068359375
2018-05-16,2883.0
2018-05-17,2867.800048828125
2018-05-18,2888.800048828125
2018-05-19,2879.300048828125
2018-05-20,2869.800048828125
2018-05-21,2860.300048828125
2018-05-22,2876.0
2018-05-23,2848.699951171875
2018-05-24,2866.139892578125
2018-05-25,2862.27001953125
2018-05-26,2866.5133463541665
2018-05-27,2870.7566731770835
2018-05-28,2875.0
2018-05-29,2874.0
2018-05-30,2904.0
2018-05-31,2877.0
2018-06-01,2889.0
2018-06-02,2878.5333658854165
2018-06-03,2868.0667317708335
2018-06-04,2857.60009765625
2018-06-05,2859.0
2018-06-06,2854.0
2018-06-07,2829.0
2018-06-08,2847.0
2018-06-09,2829.2333170572915
2018-06-10,2811.4666341145835
2018-06-11,2793.699951171875
2018-06-12,2858.10009765625
2018-06-13,2861.0
2018-06-14,2858.0
2018-06-15,2862.0
2018-06-16,2872.3333333333335
2018-06-17,2882.6666666666665
2018-06-18,2893.0
2018-06-19,2923.0
2018-06-20,2921.0
2018-06-21,2917.0
2018-06-22,2951.0
2018-06-23,2938.6666666666665
2018-06-24,2926.3333333333335
2018-06-25,2914.0
2018-06-26,2915.0
2018-06-27,2930.0
2018-06-28,2944.0
2018-06-29,2944.5
2018-06-30,2936.3433430989585
2018-07-01,2928.1866861979165
2018-07-02,2920.030029296875
2018-07-03,2929.0
2018-07-04,2904.0
2018-07-05,2904.800048828125
2018-07-06,2876.0
2018-07-07,2858.1666666666665
2018-07-08,2840.3333333333335
2018-07-09,2822.5
2018-07-10,2883.0
2018-07-11,2870.0
2018-07-12,2870.0
2018-07-13,2874.0
2018-07-14,2868.6666666666665
2018-07-15,2863.3333333333335
2018-07-16,2858.0
2018-07-17,2874.0
2018-07-18,2869.0
2018-07-19,2865.0
2018-07-20,2881.0
2018-07-21,2860.5333658854165
2018-07-22,2840.0667317708335
2018-07-23,2819.60009765625
2018-07-24,2898.0
2018-07-25,2894.300048828125
2018-07-26,2881.699951171875
2018-07-27,2882.60009765625
2018-07-28,2879.9334309895835
2018-07-29,2877.2667643229165
2018-07-30,2874.60009765625
2018-07-31,2870.0
2018-08-01,2888.0
2018-08-02,2895.0
2018-08-03,2902.0
2018-08-04,2898.0
2018-08-05,2894.0
2018-08-06,2890.0
2018-08-07,2899.0
2018-08-08,2890.0
2018-08-09,2908.199951171875
2018-08-10,2911.0
2018-08-11,2921.3333333333335
2018-08-12,2931.6666666666665
2018-08-13,2942.0
2018-08-14,3001.0
2018-08-15,3011.0
2018-08-16,3047.0
2018-08-17,3019.0
2018-08-18,3020.5
2018-08-19,3022.0
2018-08-20,3023.5
2018-08-21,3029.0
2018-08-22,2977.0
2018-08-23,2960.39990234375
2018-08-24,2987.0
2018-08-25,2968.9666341145835
2018-08-26,2950.9332682291665
2018-08-27,2932.89990234375
2018-08-28,2930.800048828125
2018-08-29,2966.800048828125
2018-08-30,2999.39990234375
2018-08-31,3026.89990234375
2018-09-01,3040.9332682291665
2018-09-02,3054.9666341145835
2018-09-03,3069.0
2018-09-04,3045.199951171875
2018-09-05,3088.10009765625
2018-09-06,3104.0
2018-09-07,3089.89990234375
2018-09-08,3079.5665690104165
2018-09-09,3069.2332356770835
2018-09-10,3058.89990234375
2018-09-11,3088.0
2018-09-12,3077.60009765625
2018-09-13,3051.0
2018-09-14,3021.699951171875
2018-09-15,3021.7999674479165
2018-09-16,3021.8999837239585
2018-09-17,3022.0
2018-09-18,3012.5
2018-09-19,3012.0
2018-09-20,3027.0
