Ridge_forecast,Lasso_forecast,GradientBoostingRegressor_forecast,XGBRegressor_forecast,RNN_forecast,LSTM_forecast,BidirectionalLSTM_forecast
2980.1633717336044,3009.7758780530344,2989.2408361349317,2988.80859375,2942.645751953125,3036.73876953125,2834.649658203125
2965.7007483815637,2959.701312177152,3019.137025500229,3008.04833984375,2955.42333984375,3043.752685546875,2842.174560546875
3000.9469696374745,3011.797963195216,2986.696093324813,2983.79931640625,2953.423828125,3052.247802734375,2845.477294921875
2980.1781040876263,2980.689603493252,3002.4794434067358,3001.519775390625,2961.017578125,3060.395751953125,2851.866943359375
3002.357171650004,3008.8990506513287,2982.219047841558,2977.34521484375,2961.275634765625,3047.446533203125,2853.2587890625
2975.96309716171,2977.906726590301,3008.762261432593,3003.200927734375,2960.42138671875,3070.325439453125,2852.515869140625
2977.259377347951,2967.1841643111907,2978.6267662783716,2980.38525390625,2973.9111328125,3056.452880859375,2859.027587890625
2970.6169505942776,2974.9643703349184,2965.296022933517,2958.19140625,3039.543701171875,2964.2890625,2823.634521484375
2972.687824096164,2965.067789714246,2962.6570480410114,2966.022705078125,3046.103759765625,2953.80419921875,2823.726806640625
2962.261050160125,2958.063677365023,2947.943303908697,2949.097412109375,3033.3916015625,2955.95703125,2816.04248046875
2939.366360153326,2920.065917373723,2948.6334449936226,2946.179443359375,3038.4677734375,2949.489501953125,2819.3212890625
2923.196053437369,2921.468979399154,2924.443498772944,2926.325439453125,3026.544921875,2947.3955078125,2806.619873046875
2917.061597382502,2918.939184389287,2920.891853186828,2923.943115234375,3024.6005859375,2940.3974609375,2804.798828125
2926.8266754436663,2922.401928413722,2930.212102520599,2932.486328125,3017.593994140625,2931.99072265625,2793.174072265625
2914.5207120660943,2916.53542464727,2920.1117688858076,2916.9697265625,3011.179443359375,2926.50830078125,2788.920166015625
2942.3130388155373,2980.579968664925,2931.232033291724,2931.621826171875,3007.838134765625,2922.53662109375,2781.278564453125
2961.201770497482,2981.8801350005733,2951.667835620851,2955.8916015625,3014.28662109375,2926.561279296875,2780.377685546875
2983.581998503571,2936.2695851040817,2960.418737221384,2950.30224609375,3017.285400390625,2927.023193359375,2787.261962890625
2954.116243768219,2943.798172158401,2926.3739160449873,2921.262939453125,3008.744873046875,2927.054931640625,2785.651611328125
2907.9360752818034,2892.164104370925,2921.656951798587,2918.393798828125,3008.022216796875,2917.90869140625,2783.765869140625
2886.888690813137,2860.136198780362,2894.9352478155074,2892.89306640625,2982.7314453125,2904.47607421875,2777.87939453125
2847.3995047032013,2849.9669884187906,2862.3761587340377,2853.178955078125,2972.347900390625,2890.46875,2767.045654296875
2864.0327096366536,2868.1570412864085,2865.687776969101,2841.228759765625,2967.52392578125,2885.07373046875,2755.727294921875
2874.4536188223983,2867.3138389447877,2867.6309518729904,2869.362548828125,2957.952880859375,2880.17236328125,2749.745849609375
2875.020119669213,2881.3203893244436,2874.3872279420416,2871.16845703125,2965.748779296875,2881.734375,2742.154296875
2863.8046560535367,2854.1631138217863,2870.3573034524716,2869.355224609375,2971.807373046875,2886.603515625,2740.2666015625
2832.0169793892496,2798.531165515483,2834.932673781788,2844.076904296875,2959.489013671875,2872.33740234375,2734.914794921875
2814.7474294005383,2816.508996097363,2857.172001318147,2873.825927734375,2935.967041015625,2856.24951171875,2716.9814453125
2804.2829203104325,2809.0880281742475,2892.2869027821584,2897.555419921875,2926.3251953125,2837.11376953125,2705.189208984375
2820.0415656390855,2828.2304986366407,2852.511113060253,2851.156494140625,2903.106689453125,2820.72265625,2692.580322265625
2831.842924026165,2843.888391502408,2929.7423047538414,2896.39111328125,2898.5966796875,2814.509765625,2683.951904296875
2844.480177728307,2843.002660737232,2849.84303679401,2855.906005859375,2906.443359375,2820.190673828125,2682.311767578125
2859.229712632412,2856.9079928706606,2872.2806702375565,2870.421630859375,2904.218505859375,2825.547119140625,2685.434326171875
2857.492854232439,2854.0153915988403,2839.0886653454845,2859.163330078125,2911.704833984375,2824.46728515625,2685.309326171875
2833.822269505442,2811.3124680068277,2832.947679644242,2839.1474609375,2905.500244140625,2820.80126953125,2687.635009765625
2808.3971719702336,2789.2514854785722,2855.340851850379,2847.938232421875,2887.6982421875,2806.67236328125,2683.378173828125
2793.4302492071793,2812.9450024085063,2884.004704988404,2878.84228515625,2878.156982421875,2799.265625,2671.921142578125
2821.8203777166427,2834.881404713259,2914.8745292713247,2883.18603515625,2878.260009765625,2797.969482421875,2671.578857421875
2851.090779873362,2847.907318734434,2870.7222201626564,2863.73388671875,2880.798828125,2799.8017578125,2671.4794921875
2840.5711264195847,2828.1204202631934,2874.895978435624,2847.987548828125,2891.279541015625,2808.7431640625,2674.567138671875
2830.6869908135127,2794.2786727147386,2867.3651726935473,2859.439697265625,2893.062744140625,2813.001708984375,2677.706787109375
2812.3074446039677,2838.798707279556,2841.8038212186107,2847.052001953125,2888.100830078125,2811.935546875,2674.743896484375
2829.539776309292,2839.9745693695013,2908.152176197292,2893.62548828125,2892.769775390625,2806.29638671875,2672.895263671875
2854.4935862554007,2829.093572633671,2860.256349394388,2853.908935546875,2883.932373046875,2799.24609375,2675.16845703125
2844.62414202691,2846.9120250928727,2890.100346066775,2861.572998046875,2878.072509765625,2798.33642578125,2670.822509765625
2862.897217463452,2882.7676285000225,2846.700436807397,2838.11279296875,2890.126708984375,2807.5166015625,2672.251220703125
2885.8536803429315,2903.6404908016293,2864.0891032803797,2876.605712890625,2898.107666015625,2819.45556640625,2683.575439453125
2908.407182932078,2891.0437205998705,2890.558251372683,2896.3671875,2912.701416015625,2825.9326171875,2693.970458984375
2914.1382950794614,2903.9279891468204,2886.3280717013813,2889.431640625,2917.077392578125,2835.3583984375,2701.814697265625
2886.766099007763,2868.2393090037813,2906.999348416965,2904.597900390625,2918.32666015625,2835.929443359375,2708.209228515625
2873.9241071422,2854.185549268029,2875.6076012861085,2875.844482421875,2914.930908203125,2836.86669921875,2710.22021484375
2840.3783429252812,2834.201370517253,2865.5871378375905,2870.81982421875,2916.591064453125,2837.27978515625,2713.373291015625
2848.168808996185,2833.3361088619176,2861.832117333934,2847.96435546875,2913.525146484375,2833.3837890625,2710.4345703125
2855.7205687389587,2858.8789614143852,2860.497590861223,2864.013916015625,2907.211181640625,2833.46044921875,2706.149169921875
2863.7164152660716,2875.878890115805,2858.9458560228873,2864.94873046875,2921.28564453125,2839.11328125,2706.185302734375
2872.8677082791723,2858.099580252231,2856.6527084543,2854.7099609375,2928.86669921875,2848.27294921875,2709.358154296875
2856.2308776050345,2841.145930705764,2836.027593803162,2844.9619140625,2930.747314453125,2848.19921875,2711.28515625
2848.741611025224,2839.0706684867846,2857.134305179452,2860.83740234375,2926.70458984375,2845.4423828125,2705.286376953125
2852.3648711495284,2858.9118391059283,2860.2180091814803,2865.723388671875,2919.91796875,2836.889404296875,2703.2890625
2854.796039395718,2864.960026817066,2837.8745607448864,2847.6494140625,2911.927001953125,2827.447509765625,2698.0078125
2875.897350657363,2878.911236037412,2854.207307012982,2850.760986328125,2911.732666015625,2826.9892578125,2697.56005859375
2869.167391691261,2866.0764176238145,2869.2774902916094,2874.164794921875,2914.313720703125,2831.7783203125,2699.170166015625
2872.5523565731087,2854.1200996475463,2878.1697548384986,2879.2763671875,2918.221923828125,2837.648193359375,2703.061279296875
2857.1629486751926,2853.054961913921,2874.539418350574,2878.135986328125,2919.744873046875,2840.279296875,2705.378173828125
2847.9188100877973,2865.952527620874,2873.948824654209,2875.1298828125,2919.7607421875,2836.663818359375,2705.581787109375
2861.7618907847404,2874.9486408408875,2873.948824654209,2869.09765625,2914.248779296875,2832.9853515625,2704.106201171875
2866.3137079991443,2865.0706951002203,2863.5038106085494,2861.098388671875,2916.680419921875,2833.46533203125,2704.555419921875
2869.0108230082815,2848.147752099848,2872.102215730244,2869.66796875,2918.856201171875,2838.94189453125,2705.937255859375
2857.5106300671478,2852.031512497496,2872.102215730244,2861.34814453125,2920.697998046875,2841.3486328125,2707.8701171875
2836.9981082925406,2842.10148729706,2848.3192167727866,2850.919677734375,2920.674072265625,2839.52685546875,2705.990966796875
2839.0097334283296,2844.0365910953797,2857.354108454138,2860.321044921875,2916.24951171875,2834.73388671875,2704.727294921875
2839.103801666953,2853.961078633346,2843.934616338271,2849.834228515625,2912.102294921875,2830.92724609375,2700.13671875
2860.4282193181607,2857.9872670845316,2850.274300850365,2844.28564453125,2913.435791015625,2831.175537109375,2698.449951171875
2869.370830530898,2866.953229235106,2850.274300850365,2853.56103515625,2913.98876953125,2834.23095703125,2699.250732421875
2854.3750746127644,2853.096378323772,2846.4726078488216,2852.3701171875,2920.156982421875,2836.4052734375,2700.894775390625
2854.2228010818694,2859.00242678447,2848.0203920812714,2847.36181640625,2917.988525390625,2836.785400390625,2701.797607421875
2840.1644726937616,2842.1335083013446,2823.5480658238066,2840.460205078125,2914.544189453125,2832.010986328125,2700.623779296875
2834.2145148996306,2800.345336834919,2847.1578682910963,2856.5625,2908.587158203125,2826.342529296875,2697.791259765625
2805.762142933454,2783.229604815094,2847.171670496251,2843.408935546875,2896.473388671875,2819.2333984375,2692.953369140625
2779.062260978345,2791.04699943349,2892.1902359193377,2880.1240234375,2890.091552734375,2810.5244140625,2683.562255859375
2784.412233116712,2793.0412078817453,2901.228402505307,2882.86279296875,2883.740478515625,2804.9072265625,2675.99169921875
2786.854975392315,2789.065107824198,2932.466656368028,2893.49560546875,2880.955322265625,2800.0849609375,2670.557373046875
2802.3980761286725,2796.1221674515245,2945.5911853252355,2901.25634765625,2880.87255859375,2799.740478515625,2663.892822265625
2795.2562610638565,2775.554926534337,2946.4806037131157,2901.986328125,2878.898681640625,2796.36572265625,2660.29638671875
2776.8645451103066,2775.46429129202,2946.4806037131157,2901.25634765625,2869.93408203125,2789.31982421875,2653.47900390625
2773.731935866353,2791.936746573384,2946.4806037131157,2895.96435546875,2864.514404296875,2781.3076171875,2646.585205078125
2782.1944876913553,2788.047698027639,2943.245959544257,2892.939453125,2856.839599609375,2771.61181640625,2641.691162109375
2803.0461902195243,2792.014859587355,2949.5726202992237,2896.63037109375,2845.639404296875,2765.46435546875,2637.273193359375
2782.442831038516,2741.574772011899,2949.5726202992237,2897.3603515625,2846.590576171875,2762.98681640625,2634.81689453125
2763.9219681637474,2769.9451837699917,2949.5726202992237,2896.63037109375,2838.42578125,2763.1875,2632.957763671875
2732.9288851798105,2718.375040187874,2949.5726202992237,2896.63037109375,2836.400634765625,2754.606201171875,2628.001220703125
2725.322307085795,2706.2343649781897,2943.245959544257,2892.939453125,2824.44091796875,2745.7744140625,2621.97509765625
2709.4679993305276,2708.080518802123,2949.5726202992237,2896.63037109375,2810.921630859375,2736.408935546875,2611.386474609375
2725.6262659540816,2725.9663497982956,2949.5726202992237,2897.3603515625,2811.01806640625,2728.10009765625,2602.197509765625
2722.7970624687327,2725.0376133048476,2949.5726202992237,2896.63037109375,2800.9599609375,2727.20361328125,2595.658935546875
2720.868365089093,2706.1744256957763,2949.5726202992237,2896.63037109375,2807.749267578125,2721.90576171875,2593.03076171875
2718.956642626884,2734.888412958978,2943.245959544257,2892.939453125,2799.268798828125,2723.4208984375,2585.465087890625
2711.4624219581156,2681.7762802360257,2949.5726202992237,2896.63037109375,2796.891357421875,2711.3203125,2583.8974609375
2758.576788649785,2813.259161826886,2949.5726202992237,2897.3603515625,2782.248046875,2709.24267578125,2574.685546875
2761.642746256221,2782.0481526565154,2949.5726202992237,2896.63037109375,2799.564697265625,2708.8740234375,2580.471435546875
2827.4953388246863,2812.8509757625698,2900.858083941188,2865.111083984375,2798.166748046875,2714.3193359375,2588.15771484375
2801.466932551345,2815.931608781332,2943.245959544257,2892.939453125,2801.977294921875,2727.47509765625,2597.26806640625
2822.332239231861,2802.1353531380964,2877.645993854641,2862.8671875,2829.50390625,2738.58837890625,2607.94921875
2821.928079575346,2808.512846266228,2900.858083941188,2866.72216796875,2813.38037109375,2746.0458984375,2625.556884765625
2800.6082651503275,2803.0801574238585,2926.3605302126766,2895.892333984375,2831.549072265625,2740.51123046875,2626.414306640625
2821.3156531133477,2830.8744408920293,2915.0405265638133,2893.841552734375,2826.265625,2754.140625,2632.192138671875
2836.7277152498837,2856.820298656902,2920.03386945771,2893.820556640625,2839.269287109375,2759.14013671875,2643.4921875
2854.292971638864,2815.170199049052,2858.3448382346123,2849.977783203125,2856.4619140625,2778.305908203125,2645.61767578125
2838.576278189651,2814.0885883660094,2877.645993854641,2868.171875,2867.792724609375,2793.47802734375,2665.958984375
2828.3900456063,2870.6700965201026,2859.8606067261835,2854.54296875,2873.524169921875,2796.80078125,2662.466796875
2850.2705476954584,2855.6059170090384,2847.7482556811406,2842.113525390625,2885.727783203125,2801.774658203125,2671.52197265625
2852.1758320388,2823.2457039532137,2852.0181774796456,2847.099609375,2881.19921875,2801.056396484375,2679.291259765625
2822.528269097374,2779.96765662101,2863.53341558767,2850.60888671875,2883.800048828125,2802.821533203125,2675.563232421875
2818.8425408325634,2835.336886657872,2859.8606067261835,2851.139404296875,2878.958740234375,2805.11474609375,2674.711669921875
2832.8097539472337,2882.6600422927904,2918.451546159679,2893.86083984375,2883.215576171875,2804.23291015625,2673.44775390625
2875.3653627468025,2867.8361028764148,2847.496575525123,2846.82470703125,2898.519775390625,2809.083740234375,2680.250244140625
2888.5310508445505,2888.6573319645204,2870.6135153930218,2850.11376953125,2899.77294921875,2820.810546875,2687.637939453125
2884.288118342095,2860.4679513370147,2865.603218014738,2873.763427734375,2911.764404296875,2826.513427734375,2690.62109375
2884.2985077706626,2875.9688443726454,2883.899611646382,2888.35546875,2911.8662109375,2836.451171875,2697.247314453125
2848.599732081084,2848.885196521059,2871.1730898534856,2879.69580078125,2917.713623046875,2831.8984375,2705.455078125
2862.9801177328723,2866.102046442985,2868.868948488432,2878.900390625,2911.4912109375,2826.07958984375,2702.176513671875
2858.0266589844846,2862.302652137955,2873.4337178724422,2865.574462890625,2901.1630859375,2823.6123046875,2701.21826171875
2885.613334451792,2874.957498941224,2880.5549767686653,2874.59130859375,2910.857177734375,2828.78759765625,2700.779541015625
2883.174453871713,2874.0049145666644,2875.8117796042843,2878.06103515625,2920.115966796875,2844.306884765625,2707.77001953125
2886.4523034650592,2903.815937224189,2876.942654150247,2880.558837890625,2933.233642578125,2849.265869140625,2714.970703125
2883.851352053254,2877.143167865798,2887.121399683045,2890.0048828125,2934.245849609375,2853.37255859375,2715.418212890625
2890.5039257751464,2888.9695421601073,2872.213774866619,2873.309326171875,2935.747314453125,2852.73291015625,2721.208251953125
2875.1806803294,2857.813054947902,2873.0129452572946,2879.17041015625,2933.445556640625,2852.21484375,2717.92626953125
2874.5167675793896,2859.0749987080826,2870.1405489515237,2873.784912109375,2931.288818359375,2848.615478515625,2720.757080078125
2848.6859515841784,2854.070270445928,2876.668362041301,2876.189453125,2922.159423828125,2845.0390625,2715.137451171875
2844.327290971522,2829.217269385462,2847.955358446358,2846.239501953125,2927.134033203125,2841.52099609375,2714.880126953125
2837.676910487825,2846.954569954184,2850.052576815564,2856.269287109375,2915.856689453125,2841.875732421875,2709.809814453125
2825.744208106138,2794.0711388189693,2842.366494099034,2830.178955078125,2921.942138671875,2836.061767578125,2707.002685546875
2842.1136249289393,2857.794942982692,2861.8199214653855,2851.23095703125,2911.214599609375,2837.2841796875,2699.957763671875
2831.735417010848,2860.9137847807933,2878.601502477714,2880.168212890625,2918.496337890625,2832.684326171875,2696.959716796875
2868.4825681599223,2858.029016900643,2839.3536962284857,2853.80224609375,2918.3662109375,2831.74951171875,2694.900146484375
2855.7251536195245,2861.9700899705085,2864.9372068641933,2858.932373046875,2910.772216796875,2832.55517578125,2696.390380859375
2880.0754558590197,2892.8106686562905,2859.622687750889,2876.51953125,2921.787841796875,2832.51708984375,2694.306640625
2905.35288770085,2922.76491807631,2878.5473843391806,2887.080322265625,2917.26025390625,2838.7958984375,2701.623046875
2915.680342385697,2920.959403880589,2910.678183877639,2908.81298828125,2927.906005859375,2836.733642578125,2709.4453125
2924.2978474212205,2917.018079249002,2912.689976020707,2910.0341796875,2930.803955078125,2847.786865234375,2715.483154296875
2927.5995282680774,2950.7825640296915,2933.680808320191,2924.185791015625,2937.3525390625,2855.53271484375,2726.590576171875
2935.5909461450037,2914.2114224935713,2939.475688087326,2940.029296875,2946.416748046875,2863.349609375,2731.8857421875
2933.435837398662,2915.0565459253294,2924.099721710492,2923.645751953125,2951.951416015625,2872.15673828125,2746.924072265625
2910.8256981105574,2929.9183543708396,2915.643904371867,2915.88232421875,2956.731689453125,2876.383056640625,2747.84130859375
2931.7880166819314,2943.9112658503427,2932.2084518931283,2937.812744140625,2964.728759765625,2882.452880859375,2752.703857421875
2938.8582432915446,2944.4756730178096,2941.2926564220134,2940.42041015625,2967.953125,2890.755126953125,2759.843994140625
2945.784561086794,2920.1877799325966,2946.127885714818,2945.57568359375,2985.532470703125,2900.167724609375,2765.518310546875
2938.7740109714787,2928.984219413608,2924.8402674566746,2914.375732421875,2985.48583984375,2908.128173828125,2769.905517578125
2909.7606120258033,2904.1747305691742,2918.645721057495,2915.837646484375,2986.79052734375,2903.88916015625,2770.458740234375
2907.953793316185,2904.8568126866203,2918.443404615314,2919.46826171875,2983.199462890625,2902.119140625,2767.230712890625
2884.3368649212002,2876.2117785888177,2892.3108350708976,2887.13232421875,2979.616455078125,2896.26318359375,2766.063720703125
2872.2361803813487,2822.938708401639,2875.800237554699,2869.924072265625,2969.32666015625,2886.10302734375,2757.452880859375
2864.3448726692213,2882.726254735907,2857.0999117873052,2911.3388671875,2954.926025390625,2881.9765625,2747.889892578125
2854.366594180279,2870.0427287017837,2873.7070554903557,2877.573974609375,2964.7353515625,2876.203125,2740.032958984375
2882.9935001611043,2870.030112898784,2883.326028546356,2881.932861328125,2956.199462890625,2874.112060546875,2737.141357421875
2866.8867300980905,2873.9681242604665,2874.006553405915,2876.91796875,2952.085693359375,2868.9384765625,2731.080810546875
2876.9148286666145,2858.124882722196,2873.729129797679,2874.553466796875,2956.01611328125,2867.32470703125,2724.97998046875
2875.930475977486,2873.937023351672,2876.588689154438,2877.6181640625,2940.005615234375,2862.45361328125,2723.7421875
2861.4866930732505,2869.0327678599633,2877.978866103161,2879.36669921875,2941.60205078125,2851.17138671875,2716.759033203125
2871.443130694239,2865.054331525277,2878.789263074212,2881.3740234375,2932.551513671875,2848.8388671875,2714.938720703125
2871.3446743056315,2880.9180006566776,2875.5546189053534,2870.5712890625,2923.067138671875,2841.174072265625,2713.30517578125
2864.9556307138323,2820.017008205087,2875.789498174652,2877.991943359375,2926.677978515625,2841.43408203125,2707.868896484375
2876.501708029141,2897.6003767435805,2883.7804331312955,2888.753173828125,2921.11083984375,2846.9736328125,2712.790771484375
2867.937884666914,2894.2363341483315,2878.9909925783277,2884.774169921875,2931.352294921875,2844.30859375,2709.051025390625
2904.2481775207157,2881.795971428325,2894.1057168498087,2899.661376953125,2932.77587890625,2847.622314453125,2715.04345703125
2881.9560358540134,2882.601929702737,2878.721086169111,2897.369140625,2926.819580078125,2850.427734375,2717.364013671875
2887.516211978784,2874.683513409408,2884.8312842047917,2886.385498046875,2942.38037109375,2853.0693359375,2716.782470703125
2881.6417786863562,2870.0722262147747,2883.413199889101,2886.990234375,2929.236572265625,2855.26025390625,2721.617919921875
2874.2638578188594,2887.9140849828154,2881.1449421348752,2887.036865234375,2933.067138671875,2846.72509765625,2719.930908203125
2883.456960290796,2894.9492866763694,2887.7932839413384,2890.402587890625,2934.866943359375,2852.536865234375,2717.9931640625
2895.5513379882186,2901.9512746593873,2890.9327172892395,2876.37353515625,2934.46337890625,2852.566650390625,2725.412353515625
2904.6918928035984,2890.0794782566927,2902.1168193330154,2902.512939453125,2939.428466796875,2858.89599609375,2721.798583984375
2902.1053649161336,2898.969998772437,2903.5353921661986,2911.638427734375,2950.610595703125,2869.0517578125,2732.06103515625
2884.664212267046,2890.064721415626,2899.5684457365182,2907.106201171875,2948.728271484375,2866.852783203125,2732.873291015625
2895.099656219791,2908.1122382552194,2897.858137041947,2908.382568359375,2947.253173828125,2864.955810546875,2732.680419921875
2896.7960956210236,2910.96656995367,2912.3540655379975,2917.790771484375,2948.54931640625,2866.421142578125,2734.252197265625
2932.2018665170303,2941.7966467454144,2914.8392194083817,2925.196533203125,2953.974853515625,2870.66943359375,2737.451171875
2966.4180434597433,3000.550980840747,2962.811370073633,2968.810791015625,2962.717041015625,2882.35400390625,2743.4248046875
2992.2436872197673,3010.8132045493467,2973.415577016489,2971.755126953125,2985.529052734375,2896.35986328125,2757.697021484375
3027.590345385377,3046.6906316822724,2997.9161795153436,3006.970458984375,2996.805419921875,2913.71142578125,2775.58349609375
3020.5599672380513,3019.084409549482,3037.9634220182306,3039.322265625,3016.122314453125,2926.794921875,2791.549560546875
3034.743863743125,3023.489073169948,3028.055584975161,3031.322509765625,3021.424072265625,2938.3671875,2806.062255859375
3021.757463044583,3028.948371761705,3032.0530295862104,3045.5634765625,3026.404052734375,2944.1611328125,2819.378173828125
3001.502459294045,2977.345876372635,3032.0530295862104,3032.57373046875,3036.627685546875,2947.6923828125,2825.768798828125
2979.3134890963074,2960.596661115035,2998.7937174835083,2997.54931640625,3028.427978515625,2953.5302734375,2831.69677734375
2960.6305581168763,2986.879211436265,2987.2076638172553,2991.13525390625,3037.733642578125,2957.70947265625,2829.621826171875
2962.4617617013937,2933.248887598841,2962.4024969078077,2962.382080078125,3046.204345703125,2965.74462890625,2830.94140625
2951.9290784056643,2930.8994950746246,2941.1884742030516,2938.957763671875,3042.51123046875,2965.17919921875,2832.999755859375
2929.2481256986525,2966.577895688256,2936.034607963366,2940.745849609375,3047.474365234375,2964.887939453125,2821.305419921875
2964.8552767992096,2999.13526364458,2965.3983576810265,2971.384033203125,3051.763671875,2964.83544921875,2819.72705078125
2996.955681259499,3026.6273423793255,2982.947419474089,2993.01416015625,3046.994873046875,2962.36865234375,2817.017822265625
3044.008030337264,3068.6167639261284,3028.746780270706,3034.29541015625,3063.634033203125,2970.14111328125,2819.168212890625
3059.002627320293,3045.232357132544,3042.299129266904,3052.697021484375,3069.291259765625,2978.27587890625,2830.228271484375
3065.333123477134,3087.799001133263,3037.7472233346975,3046.459716796875,3065.64794921875,2979.859130859375,2838.318115234375
3070.2809020977006,3103.790840272609,3074.656943726471,3083.44287109375,3079.264404296875,2987.947509765625,2848.798583984375
3090.6761869903507,3089.927616883794,3075.7292328192543,3088.887939453125,3087.897216796875,2993.93115234375,2868.406494140625
3087.6705808976435,3059.0838490306332,3068.6224058899875,3068.697265625,3081.953857421875,2998.43359375,2875.643310546875
3081.2818512666217,3087.84255949817,3058.7797285624065,3064.62548828125,3096.675537109375,3012.125732421875,2879.478759765625
3065.6879836435883,3077.621168879131,3064.5663943314858,3065.211669921875,3107.082275390625,3026.47265625,2891.3408203125
3066.0070302415893,3051.1709268010354,3066.4463773128364,3067.81298828125,3116.772216796875,3031.28271484375,2900.815185546875
3033.100875949813,3021.9121452910103,3059.079948572461,3054.820556640625,3119.575439453125,3039.2666015625,2900.996337890625
3025.6061121178977,3022.0457060110284,3050.3527558767337,3047.22021484375,3122.4931640625,3039.069091796875,2902.2763671875
3015.3607792096755,3012.572591691226,3012.2885644794283,3008.744873046875,3115.485595703125,3034.655029296875,2893.574951171875
3003.0311238999093,3012.011124673455,2991.1568582261216,2989.39990234375,3117.720458984375,3030.183349609375,2890.028076171875
3008.542534592419,3026.8815123304566,2997.7901323465635,2995.040771484375,3112.811279296875,3026.44873046875,2882.009033203125
3012.615078979478,3020.299746908292,3030.3121603609757,3024.588134765625,3109.202392578125,3019.540283203125,2876.723388671875
3002.5643578279637,2960.885683987327,3013.701222942778,3012.3955078125,3101.416259765625,3014.291015625,2869.393310546875
2972.428524120677,2960.0888022484114,2985.41404216102,2977.447509765625,3092.1201171875,3006.28662109375,2863.470947265625
2955.7671471858994,3000.748723387459,2985.41404216102,2991.362060546875,3080.747314453125,2993.59375,2849.9150390625
2982.870774209349,2997.366121098469,2982.3282105034677,2984.5546875,3071.284912109375,2980.24072265625,2842.303955078125
2991.793005399563,2983.0678607383097,2989.73642911496,2994.968505859375,3061.848876953125,2974.765869140625,2837.074951171875
2992.0838888071735,2959.1584526561755,2980.801291966252,2987.016845703125,3064.145751953125,2975.02001953125,2833.7294921875
2987.5164715253627,2998.775563887487,2987.74541259048,2999.26611328125,3057.488525390625,2975.410888671875,2830.137939453125
2985.3723864186372,3013.8384849066706,2977.563361944029,2976.933837890625,3058.945556640625,2971.559326171875,2827.822998046875
3011.393177379091,3012.8547056893794,3007.1839241793714,2998.402587890625,3061.631591796875,2968.8662109375,2829.89208984375
3020.3757007991717,3032.8241332700336,2993.15430634018,2997.892578125,3055.9794921875,2969.7890625,2831.418212890625
3018.79989124802,2980.501826786859,3027.3467132630217,3031.32666015625,3059.76611328125,2969.26513671875,2831.122314453125
3026.9949215537204,3040.765320692165,2995.824191339321,2998.37744140625,3054.268798828125,2977.6796875,2835.117919921875
3019.121973539001,3058.7769791447454,3040.3943221998725,3049.98388671875,3070.895263671875,2980.397705078125,2840.750732421875
3076.401823718744,3093.1078785165146,3040.9192507706725,3050.734375,3076.5595703125,2985.764404296875,2849.588623046875
3085.0551248478223,3090.695164270198,3067.5450327585595,3073.18408203125,3079.544677734375,2995.093994140625,2860.471923828125
3108.451161256823,3094.9261317466253,3075.7867404187355,3082.6708984375,3102.23291015625,3010.99755859375,2867.661865234375
3098.9547258165862,3092.4677085492394,3078.172260833825,3093.787353515625,3107.357666015625,3027.916015625,2884.8818359375
3070.65739157921,3055.127924549909,3086.060251460619,3093.0703125,3118.1162109375,3026.7490234375,2893.632080078125
3057.9509606877555,3057.126873206168,3057.878296475491,3063.078857421875,3111.008544921875,3029.705078125,2896.180419921875
3058.5120676200077,3091.162807517877,3048.5690256737857,3057.673583984375,3113.976806640625,3028.1669921875,2898.295166015625
3088.384284548014,3076.3347699278465,3066.4463773128364,3070.761962890625,3119.18896484375,3034.10498046875,2896.631103515625
3097.0089215675976,3082.9324860012885,3058.5572909721886,3062.777099609375,3128.541259765625,3046.218505859375,2907.3984375
3089.691965361643,3117.714047949571,3066.219502278266,3071.58544921875,3142.898681640625,3057.80322265625,2909.176513671875
3124.936609788332,3164.5868436623814,3077.8397059506765,3075.6435546875,3156.638427734375,3069.1005859375,2917.509765625
3151.7875328050477,3168.8225162542594,3111.7984317933533,3109.258544921875,3165.061767578125,3074.648193359375,2928.293212890625
3155.8395748839703,3111.6896089155425,3126.820919555567,3132.462158203125,3175.905517578125,3080.763671875,2937.518798828125
3160.2887956899126,3186.625073493272,3134.4438636461127,3135.916259765625,3170.685302734375,3088.451416015625,2943.043212890625
3160.1274084188303,3203.7386323292258,3117.958553323249,3128.023193359375,3183.980224609375,3091.6416015625,2948.930908203125
3216.805777389728,3214.830952303305,3130.8385326794155,3135.88134765625,3193.440673828125,3101.60986328125,2967.6611328125
3199.0405651562464,3190.0482994001222,3131.3864579904,3142.131103515625,3204.697265625,3114.9697265625,2981.395263671875
3203.5729248913763,3183.024820654976,3131.7390951861466,3147.299072265625,3220.144287109375,3129.226806640625,2986.3955078125
3185.1163601294247,3180.9835696927357,3134.108384196617,3153.949951171875,3218.225830078125,3140.5634765625,2996.328857421875
3155.5947312110893,3146.2011655308643,3135.023281446283,3156.7626953125,3233.431396484375,3140.8017578125,3002.56103515625
3143.1156666411775,3139.456255799628,3133.5706042413963,3143.75439453125,3227.97998046875,3143.4619140625,3003.523681640625
3133.5750312528376,3149.9086780968128,3124.940909565708,3139.619873046875,3224.250244140625,3136.72412109375,3000.91943359375
3164.5516097426175,3175.679831708004,3125.2935467614548,3132.73876953125,3224.55712890625,3140.6171875,2992.509033203125
